Cruise,Station,mon/day/yr,hh:mm,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Depth [m],QF,Potential Temperature [oC],QF,Salinity [psu],QF,"Sigma-theta
[kg/m^3]",QF,DO [mL/L],QF,AOU [mL/L],QF,Nitrate [micro M],QF,"Nitrite
 [micro M]",QF,"Silicate 
[micro M]",QF,Phosphate [micro M],QF,Chlorophyll [micro g/L],QF,Prokaryotic production [micro g C/L/d],QF,Prokaryote abundance [10^5 cells/mL],QF,Viral abundance [10^5 particles/mL],QF
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,397,0,1.64686,0,34.72062752,0,27.7752,0,4.39,0,148.52,0,32.7,0,0,0,88.8,0,2.21,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,495,0,1.58342,0,34.73106417,0,27.7883,0,4.44,0,146.79,0,32.2,0,0,0,92,0,2.18,0,,,0.001698,0,0.704,0,13.09,0
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,594,0,1.52383,0,34.73522113,0,27.796,0,4.47,0,146.12,0,31.9,0,0,0,94,0,2.16,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,791,0,1.32103,0,34.73231304,0,27.8083,0,4.57,0,143.43,0,32,0,0,0,99.5,0,2.16,0,,,0.000672,0,0.593,0,10.97,0
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,987,0,1.13311,0,34.72637951,0,27.8166,0,4.64,0,141.92,0,32.1,0,0,0,104.7,0,2.19,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,1185,0,0.937047,0,34.72060671,0,27.825,0,4.7,0,141.05,0,32.5,0,0,0,109.3,0,2.21,0,,,0.000327,0,0.472,0,7.85,0
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,1382,0,0.743927,0,34.70796593,0,27.8273,0,4.7,0,143.24,0,32.8,0,0,0,113.6,0,2.23,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,1480,0,0.666148,0,34.70533321,0,27.83,0,4.72,0,142.8,0,33.3,0,0,0,115.8,0,2.24,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,1647,0,0.551849,0,34.70144142,0,27.8339,0,4.84,0,138.51,0,33.2,0,0,0,127.4,0,2.24,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,1844,0,0.410554,0,34.69723902,0,27.8389,0,4.77,0,142.88,0,33.3,0,0,0,125.2,0,2.25,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,1971,0,0.34211,0,34.69504791,0,27.8411,0,4.84,0,140.61,0,33.4,0,0,0,120.1,0,2.26,0,,,0.000404,0,0.429,0,8.51,0
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,2040,0,0.321159,0,34.69715726,0,27.8441,0,4.86,0,140.04,0,33.4,0,0,0,128.9,0,2.27,0,,,,,,,,
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,2235,0,0.287518,0,34.69236629,0,27.8421,0,4.86,0,140.16,0,33.5,0,0,0,129.1,0,2.26,0,,,0.000601,0,0.46,0,8.26,0
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,2383,0,0.251129,0,34.69110725,0,27.8432,0,4.92,0,138.01,0,33.6,0,0,0,128.5,0,2.26,0,,,0.000622,0,0.414,0,8.38,0
KH04_5,SX07,12/24/2004,21:35,159.9978,-61.6715,2482,2433,0,0.239223,0,34.69220278,0,27.8447,0,4.87,0,140.06,0,33.5,0,0,0,128.6,0,2.26,0,,,0.001103,0,0.407,0,9.49,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,0,0,0.8,0,33.91994332,0,27.1895,0,8.26,0,-14.41,0,26,0,0.24,0,50.4,0,1.76,0,1.48,0,0.182173,0,1.65,0,107.24,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,11,0,0.667575,0,33.91754368,0,27.1956,0,8.3,0,-14.86,0,25.6,0,0.23,0,50.5,0,1.55,0,1.35,0,0.297289,0,1.787,0,78.63,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,20,0,0.660212,0,33.91866351,0,27.1969,0,8.3,0,-15,0,25.9,0,0.23,0,50.6,0,1.55,0,1.41,0,0.242389,0,1.722,0,65.05,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,31,0,0.626784,0,33.92916886,0,27.2074,0,8.31,0,-15,0,25.9,0,0.17,0,49.6,0,1.59,0,1.39,0,0.266387,0,1.832,0,59.33,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,49,0,0.369115,0,34.08892637,0,27.3509,0,8.03,0,-0.71,0,28.7,0,0.2,0,48.1,0,1.91,0,1.78,0,0.272282,0,4.027,0,54.51,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,76,0,-0.957043,0,34.14269108,0,27.4569,0,7.86,0,19.87,0,30.9,0,0.15,0,66.4,0,2.15,0,0.31,0,0.086711,0,3.053,0,30.5,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,101,0,-1.05566,0,34.17689242,0,27.4883,0,7.73,0,26.58,0,31,0,0.14,0,68.1,0,2.25,0,0.2,0,0.064374,0,3.209,0,33.38,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,123,0,-0.878487,0,34.30117957,0,27.5823,0,6.73,0,68.95,0,32.7,0,0.09,0,72.8,0,2.25,0,0.17,0,0.020811,0,3.188,0,27.83,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,148,0,0.837533,0,34.47943746,0,27.6374,0,5.12,0,123.89,0,34.6,0,0.11,0,77.1,0,2.36,0,0.1,0,0.022829,0,2.565,0,24.39,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,196,0,1.75675,0,34.63331792,0,27.6968,0,4.16,0,158.25,0,34.6,0,0,0,83,0,2.39,0,0.08,0,0.019363,0,2.288,0,22.44,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,295,0,1.7972,0,34.69115779,0,27.7401,0,4.14,0,158.77,0,34.1,0,0,0,85.9,0,2.32,0,,,0.006267,0,1.344,0,19.36,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,395,0,1.71973,0,34.70275255,0,27.7553,0,4.26,0,153.95,0,33.3,0,0,0,87,0,2.23,0,,,0.004566,0,1.074,0,18.11,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,493,0,1.6403,0,34.71395546,0,27.7703,0,4.39,0,148.79,0,33.2,0,0,0,89.2,0,2.21,0,,,0.002915,0,0.903,0,15.95,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,591,0,1.49713,0,34.716,0,27.7825,0,4.48,0,146.17,0,32.8,0,0,0,90.5,0,2.24,0,,,0.002021,0,0.789,0,14.26,0
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,790,0,1.20586,0,34.7075155,0,27.7964,0,4.56,0,145.11,0,32.7,0,0,0,94.3,0,2.2,0,,,,,,,,
KH04_5,SX08,12/26/2004,12:08,170.2108,-63.3245,1793,987,0,1.23527,0,34.72951202,0,27.812,0,4.63,0,141.62,0,32.8,0,0,0,101.5,0,2.19,0,,,0.000932,0,0.567,0,10.82,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1234,0,0.988672,0,35,999,28.0464,0,4.65,0,142.34,0,33.1,0,0,0,110.3,0,2.21,0,,,,,,,,
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1322,0,0.909153,0,34.7191468,0,27.8257,0,4.67,0,142.85,0,33.2,0,0,0,112.6,0,2.21,0,,,,,,,,
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1371,0,,0,,0,,0,4.71,0,,0,33.5,0,0,0,114.7,0,2.22,0,,,,,,,,
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1419,0,0.827406,0,34.7152399,0,27.8278,0,4.67,0,143.52,0,33.3,0,0.03,0,116.1,0,2.23,0,,,,,,,,
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1519,0,0.74741,0,34.7115293,0,27.8299,0,4.72,0,142.11,0,33.3,0,0,0,118.8,0,2.24,0,,,0.000682,0,0.398,0,8.07,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1616,0,0.671418,0,34.70940644,0,27.833,0,4.74,0,142.13,0,33.6,0,0,0,120.4,0,2.25,0,,,,,,,,
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1716,0,0.564678,0,34.70530348,0,27.8362,0,4.75,0,142.44,0,33.6,0,0,0,122.6,0,2.23,0,,,0.000656,0,0.451,0,8.86,0
KH04_5,SX08,12/26/2004,00:03,170.1498,-63.3553,1813,1775,0,0.546645,0,34.70630246,0,27.8381,0,4.76,0,142.39,0,33.6,0,0.03,0,122.8,0,2.22,0,,,0.001034,0,0.409,0,9.86,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,0,0,-0.4,0,33.75709396,0,27.1218,0,8.39,0,-8.39,0,23.7,0,0.09,0,59.6,0,1.61,0,2.59,0,0.979307,0,1.796,0,95.79,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,10,0,-0.621282,0,33.75524672,0,27.1298,0,8.37,0,-5.32,0,23.8,0,0.08,0,60,0,1.59,0,2.95,0,0.60705,0,1.831,0,126.86,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,20,0,-0.62657,0,33.75808864,0,27.1323,0,8.36,0,-5.04,0,23.8,0,0.09,0,59.8,0,1.59,0,1.75,0,0.57403,0,1.774,0,69.75,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,30,0,-0.654855,0,33.77617119,0,27.1481,0,8.33,0,-3.3,0,24.1,0,0.09,0,60.2,0,1.64,0,2.58,0,0.511305,0,2.225,0,71.78,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,50,0,-1.75498,0,34.18171521,0,27.5145,0,6.89,0,70.92,0,30.4,0,0.17,0,71.9,0,2.03,0,0.4,0,0.101368,0,4.738,0,49.87,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,74,0,-1.63057,0,34.22058607,0,27.5426,0,6.7,0,78.05,0,31.5,0,0.19,0,72.7,0,2.09,0,0.13,0,0.027754,0,2.676,0,42.22,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,99,0,-0.786882,0,34.37758104,0,27.6405,0,5.98,0,101.22,0,32.3,0,0.02,0,78.8,0,2.17,0,0.12,0,0.011635,0,1.76,0,45.48,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,125,0,0.194235,0,34.51116028,0,27.7012,0,5.39,0,118.07,0,33.1,0,0.02,0,83.6,0,2.21,0,0.09,0,0.011708,0,1.495,0,33.12,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,148,0,0.524882,0,34.59440983,0,27.7493,0,5,0,131.77,0,33.4,0,0,0,86.9,0,2.22,0,0.05,0,0.00415,0,1.395,0,25.62,0
KH04_5,SX09,12/28/2004,02:53,174.1552,-65.146,3316,198,0,0.921022,0,34.66042569,0,27.7777,0,4.79,0,137.71,0,33.2,0,0,0,89.2,0,2.21,0,0.03,0,0.004688,0,1.196,0,24.06,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,297,0,1.12375,0,34.69856053,0,27.7948,0,4.63,0,142.64,0,33.2,0,0,0,95.2,0,2.23,0,,,,,0.808,0,20.55,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,396,0,1.14454,0,34.71441928,0,27.8062,0,4.53,0,147,0,33.3,0,0,0,99.6,0,2.22,0,,,0.00067,0,0.716,0,16.15,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,494,0,1.15819,0,34.72517677,0,27.8139,0,4.49,0,148.42,0,33.4,0,0,0,104.2,0,2.21,0,,,0.000634,0,0.755,0,14.07,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,594,0,1.0601,0,34.72141248,0,27.8175,0,4.57,0,145.86,0,33.4,0,0,0,107.3,0,2.23,0,,,0.001251,0,0.628,0,14.45,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,791,0,0.906774,0,34.71882569,0,27.8256,0,4.61,0,145.77,0,33.5,0,0,0,112.8,0,2.24,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,988,0,0.781919,0,34.7132954,0,27.8292,0,4.66,0,144.5,0,33.3,0,0,0,116.5,0,2.24,0,,,0.000427,0,0.5,0,21.94,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,1234,0,0.627926,0,34.70972754,0,27.8359,0,4.65,0,146.54,0,33.6,0,0,0,123,0,2.24,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,1480,0,0.513916,0,34.70694466,0,27.8406,0,4.78,0,141.68,0,33.9,0,0,0,125.7,0,2.25,0,,,0.000145,0,0.352,0,8.34,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,1726,0,0.370667,0,34.70357313,0,27.8464,0,4.81,0,141.57,0,33.7,0,0,0,126.8,0,2.26,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,1972,0,0.236682,0,34.69804322,0,27.8496,0,4.87,0,140.04,0,34.1,0,0,0,125.9,0,2.27,0,,,0.000269,0,0.302,0,9.7,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,2216,0,0.135626,0,34.6967232,0,27.8541,0,5.02,0,134.68,0,33.9,0,0,0,125.7,0,2.26,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,2461,0,0.0691152,0,34.69798971,0,27.8588,0,4.99,0,136.33,0,33.9,0,0,0,126.7,0,2.27,0,,,0.000267,0,0.215,0,10.61,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,2706,0,-0.0530017,0,34.69160373,0,27.8601,0,5.11,0,132.39,0,33.9,0,0,0,120.7,0,2.25,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,2950,0,-0.144395,0,34.68639519,0,27.8606,0,5.19,0,129.71,0,33.7,0,0,0,115.2,0,2.24,0,,,0.000354,0,0.329,0,13.33,0
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,3194,0,-0.180933,0,34.68825027,0,27.864,0,5.22,0,128.72,0,33.4,0,0,0,113.4,0,2.24,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,3194,0,-0.180929,0,34.68990916,0,27.8653,0,5.21,0,129.2,0,33.7,0,0,0,113.5,0,2.25,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,3223,0,-0.181666,0,34.68803622,0,27.8638,0,5.21,0,128.97,0,33.6,0,0,0,113.5,0,2.26,0,,,,,,,,
KH04_5,SX09,12/28/2004,06:09,174.195,-65.1553,3393,3273,0,-0.18237,0,34.68891026,0,27.8646,0,5.21,0,128.96,0,33.5,0,0,0,113.7,0,2.25,0,,,0.000471,0,0.336,0,12.77,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,0,0,-0.5,0,33.44403209,0,26.873,0,8.36,0,-5.29,0,23.3,0,0.11,0,56.3,0,1.49,0,1.89,0,0.183674,0,2.714,0,62.47,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,10,0,-0.626288,0,33.44763265,0,26.8811,0,8.41,0,-6.51,0,23.3,0,0.11,0,56.1,0,1.49,0,2.01,0,0.374369,0,2.18,0,48.03,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,20,0,-0.480581,0,33.63549173,0,27.027,0,8.29,0,-3.05,0,25,0,0.17,0,54.9,0,1.64,0,1.67,0,0.396114,0,2.533,0,56.26,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,30,0,-0.574867,0,33.68950123,0,27.0747,0,8.23,0,0.45,0,25.5,0,0.17,0,56.7,0,1.69,0,2.12,0,0.44992,0,2.802,0,52.85,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,50,0,-1.70495,0,33.63597287,0,27.0695,0,7.18,0,59.1,0,29,0,0.16,0,69.6,0,2.12,0,0.58,0,0.229727,0,3.525,0,30.94,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,75,0,-1.75543,0,33.68996388,0,27.1147,0,6.89,0,72.54,0,29.7,0,0.2,0,71.5,0,2.1,0,0.3,0,0.074273,0,3.209,0,28.98,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,100,0,-1.32839,0,34.10961586,0,27.4432,0,6.62,0,79.01,0,30.9,0,0.18,0,73,0,2.15,0,0.15,0,0.027453,0,2.021,0,26.66,0
KH04_5,SX10,12/31/2004,14:39,-172.6622,-67.2093,3741,124,0,-0.413005,0,34.18153724,0,27.4656,0,5.79,0,106.68,0,31.5,0,0.04,0,79.4,0,2.2,0,0.07,0,0.006498,0,1.354,0,21.04,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,148,0,0.358207,0,34.24427859,0,27.4768,0,5.17,0,126.78,0,32.2,0,0,0,82.3,0,2.24,0,0.03,0,0.00514,0,1.292,0,18.71,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,198,0,1.14376,0,34.41067877,0,27.5621,0,4.63,0,143.04,0,32.1,0,0,0,86.2,0,2.26,0,0.02,0,0.002843,0,1.189,0,14.8,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,296,0,1.43014,0,34.54033861,0,27.6463,0,4.52,0,145.37,0,31.7,0,0,0,89.9,0,2.2,0,,,0.001221,0,0.856,0,12.22,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,395,0,1.29016,0,34.64614019,0,27.7412,0,4.59,0,143.26,0,31.5,0,0,0,92.4,0,2.2,0,,,0.001041,0,0.832,0,13.49,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,495,0,1.24481,0,34.71729146,0,27.8015,0,4.6,0,142.81,0,31.5,0,0,0,95.7,0,2.2,0,,,0.000803,0,0.634,0,13.95,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,593,0,1.21044,0,34.72303593,0,27.8085,0,4.63,0,141.76,0,31.5,0,0,0,98.9,0,2.21,0,,,0.003934,0,0.74,0,11.26,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,790,0,1.12339,0,34.72760307,0,27.8182,0,4.61,0,143.4,0,31.3,0,0,0,105.4,0,2.2,0,,,0.00039,0,0.587,0,9.6,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,987,0,0.962478,0,34.72216177,0,27.8246,0,4.68,0,141.8,0,31.9,0,0,0,111.3,0,2.22,0,,,0.000572,0,0.449,0,8.28,0
KH04_5,SX10,12/31/2004,12:01,-172.6652,-67.2102,3742,1233,0,0.795254,0,34.71711307,0,27.8314,0,4.7,0,142.58,0,32.1,0,0,0,118,0,2.23,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,1480,0,0.626511,0,34.71069086,0,27.8368,0,4.81,0,139.03,0,33.5,0,0,0,121.4,0,2.24,0,,,,,0.561,0,7.24,0
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,1726,0,0.498836,0,34.70524997,0,27.8402,0,4.81,0,140.34,0,33.3,0,0,0,123.2,0,2.25,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,1971,0,0.375502,0,34.70118276,0,27.8442,0,4.84,0,140.16,0,33.1,0,0,0,124.7,0,2.26,0,,,0.000413,0,0.412,0,6.85,0
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,2216,0,0.276098,0,34.7014325,0,27.8501,0,4.87,0,139.98,0,34.1,0,0,0,127.1,0,2.27,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,2461,0,,,,,,,4.92,0,,0,33.3,0,0,0,126.5,0,2.26,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,2706,0,0.101646,0,34.69699077,0,27.8562,0,4.97,0,136.95,0,33.4,0,0,0,126.2,0,2.26,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,2950,0,0.0392909,0,34.69460048,0,27.8576,0,5.02,0,135.46,0,33.4,0,0,0,125.3,0,2.26,0,,,0.000527,0,0.352,0,8.55,0
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,3194,0,-0.016086,0,34.69260264,0,27.859,0,5.06,0,134.2,0,33.3,0,0,0,123.3,0,2.26,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,3437,0,-0.0459268,0,34.6929594,0,27.8608,0,5.08,0,133.39,0,33.5,0,0,0,122.7,0,2.25,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,3621,0,-0.0571178,0,34.69292372,0,27.8614,0,5.12,0,132.02,0,33.3,0,0,0,122.6,0,2.26,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,3669,0,-0.0599578,0,34.69269183,0,27.8613,0,5.11,0,132.39,0,32.9,0,0,0,121.7,0,2.26,0,,,,,,,,
KH04_5,SX10,12/31/2004,05:46,-172.648,-67.2192,3884,3716,0,-0.0608434,0,34.69618806,0,27.8642,0,5.1,0,132.95,0,33.5,0,0,0,121.7,0,2.25,0,,,0.000476,0,0.32,0,7.82,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,0,0,0.3,0,33.82685648,0,27.1435,0,8.19,0,-6.36,0,25.7,0,0.17,0,45.6,0,1.5,0,1.61,0,0.626455,0,3.424,0,49.38,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,9,0,0.128667,0,33.8287754,0,27.1541,0,8.24,0,-6.85,0,25.8,0,0.17,0,44.3,0,1.51,0,1.71,0,0.67597,0,3.393,0,48.23,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,19,0,0.12732,0,33.82815353,0,27.1537,0,8.23,0,-6.45,0,26,0,0.17,0,44.4,0,1.52,0,1.7,0,0.647366,0,3.73,0,47.65,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,30,0,0,0,33.82648336,0,27.1589,0,8.29,0,-8.22,0,25.6,0,0.18,0,47.8,0,1.49,0,2.11,0,0.712523,0,3.433,0,52.44,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,50,0,-1.4471,0,34.03113776,0,27.3833,0,7.25,0,52.05,0,30.6,0,0.16,0,63.7,0,2.14,0,0.32,0,0.25318,0,5.031,0,49.07,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,75,0,-1.07596,0,34.19819533,0,27.5063,0,6.7,0,72.58,0,32.4,0,0.22,0,69,0,2.19,0,0.08,0,0.039704,0,2.634,0,34.16,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,100,0,0.395074,0,34.4086835,0,27.6072,0,5.13,0,127.73,0,34.6,0,0,0,71.1,0,2.36,0,0.03,0,0.019722,0,1.795,0,29.16,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,124,0,1.93046,0,34.54700543,0,27.6142,0,4.11,0,159.32,0,35.8,0,0,0,74.6,0,2.41,0,0.01,0,0.003644,0,1.724,0,24,0
KH04_5,SX11,01/02/2005,05:08,-169.988,-64.496,2369,150,0,2.06286,0,34.58556642,0,27.6347,0,4.02,0,162.03,0,35.6,0,0,0,76.6,0,2.38,0,0.02,0,0.003053,0,1.51,0,23.12,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,198,0,2.02623,0,34.62589953,0,27.6699,0,3.99,0,163.54,0,35.3,0,0,0,79.3,0,2.37,0,0.01,0,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,297,0,2.05842,0,34.68252454,0,27.7127,0,4.05,0,160.14,0,33.8,0,0,0,81.3,0,2.28,0,,,0.001276,0,1.02,0,18.37,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,396,0,1.97685,0,34.69677671,0,27.7306,0,4.22,0,153.57,0,33.1,0,0,0,83.6,0,2.24,0,,,0.001019,0,0.898,0,10.56,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,494,0,1.8404,0,34.71475823,0,27.7557,0,4.26,0,152.6,0,33.1,0,0,0,86,0,2.21,0,,,,,0.833,0,9.71,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,594,0,1.82338,0,34.73291963,0,27.7716,0,4.35,0,148.72,0,32,0,0,0,87.6,0,2.16,0,,,,,0.778,0,9.08,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,790,0,1.64694,0,34.74369586,0,27.7937,0,4.36,0,150.06,0,32,0,0,0,92.4,0,2.17,0,,,0.00069,0,0.644,0,8.39,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,988,0,1.42468,0,34.73661275,0,27.8043,0,4.51,0,145.1,0,32.3,0,0,0,97.7,0,2.16,0,,,0.000418,0,0.519,0,6.23,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,1234,0,1.21302,0,34.73404361,0,27.8172,0,4.6,0,143.1,0,32.5,0,0,0,104,0,2.18,0,,,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,1327,0,1.1215,0,34.73047542,0,27.8206,0,4.61,0,143.57,0,32.7,0,0,0,106.9,0,2.2,0,,,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,1479,0,0.981336,0,34.72421339,0,27.825,0,4.6,0,145.17,0,33,0,0,0,110.9,0,2.21,0,,,0.00049,0,0.581,0,7.69,0
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,1523,0,0.956495,0,34.72398147,0,27.8265,0,4.6,0,145.44,0,33.1,0,0,0,111.9,0,2.21,0,,,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,1720,0,0.815845,0,34.71945008,0,27.832,0,4.62,0,145.73,0,33.1,0,0,0,117,0,2.23,0,,,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,1917,0,0.677938,0,34.71433009,0,27.8366,0,4.7,0,143.49,0,33.3,0,0,0,123.7,0,2.24,0,,,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,2112,0,0.602755,0,34.71117252,0,27.8386,0,4.73,0,143.1,0,33.5,0,0,0,127.4,0,2.24,0,,,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,2260,0,0.579125,0,34.7093886,0,27.8387,0,4.74,0,142.74,0,33.7,0,0,0,128.8,0,2.25,0,,,,,,,,
KH04_5,SX11,01/02/2005,01:01,-169.9898,-64.5028,2371,2309,0,0.576169,0,34.70742631,0,27.8373,0,4.72,0,143.59,0,33.7,0,0,0,128.7,0,2.25,0,,,0.004207,0,0.418,0,6.52,0
